filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090315_072901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090315_072901_s4h1A.fts,star_spoofing,very_subtle,20090315_072901_s4h1A.fts,genuine,50.0,25.0,0.00038005,16.0,50.8968,18.6741,-164.4386,,,
20090315_080901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090315_080901_s4h1A.fts,star_spoofing,very_subtle,20090315_080901_s4h1A.fts,genuine,50.0,15.0,0.0028528,17.0,50.9305,18.6784,-164.3988,,,
20090315_084901_s4h1A__star_spoofing__very_subtle.fts,adversarial,120.0,65.0,0.00055106,13.0,50.9605,18.6854,-164.4061,20090315_084901_s4h1A.fts,star_spoofing,very_subtle,20090315_084901_s4h1A.fts,genuine,60.0,15.0,0.00054228,15.0,50.9605,18.6853,-164.4076,0.0,9.999999999976694e-05,0.0014999999999929514
20090315_104901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090315_104901_s4h1A.fts,star_spoofing,very_subtle,20090315_104901_s4h1A.fts,genuine,60.0,15.0,9.6491e-05,11.0,51.0453,18.7101,-164.4847,,,
20090315_112901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00054024,13.0,51.0752,18.7176,-164.492,20090315_112901_s4h1A.fts,star_spoofing,very_subtle,20090315_112901_s4h1A.fts,genuine,50.0,25.0,0.00031598,17.0,51.0755,18.7175,-164.493,-0.0002999999999957481,9.999999999976694e-05,0.0010000000000047748
20090315_124901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090315_124901_s4h1A.fts,star_spoofing,very_subtle,20090315_124901_s4h1A.fts,genuine,80.0,-75.0,1.5734,14.0,51.1389,18.7296,-164.4589,,,
20090315_132901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090315_132901_s4h1A.fts,star_spoofing,very_subtle,20090315_132901_s4h1A.fts,genuine,,,,,,,,,,
20090315_184901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.6247e-05,9.0,51.4034,18.7945,-164.5851,20090315_184901_s4h1A.fts,star_spoofing,very_subtle,20090315_184901_s4h1A.fts,genuine,,,,,,,,,,
20090315_192901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090315_192901_s4h1A.fts,star_spoofing,very_subtle,20090315_192901_s4h1A.fts,genuine,60.0,15.0,6.9903e-05,6.0,51.4334,18.8017,-164.5823,,,
20090315_200901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,5.1073e-05,11.0,51.4614,18.8093,-164.6166,20090315_200901_s4h1A.fts,star_spoofing,very_subtle,20090315_200901_s4h1A.fts,genuine,60.0,15.0,5.0959e-05,11.0,51.4644,18.8081,-164.6378,-0.0030000000000001137,0.001200000000000756,0.021199999999993224
20090315_204901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,5.079e-05,11.0,51.495,18.8144,-164.5819,20090315_204901_s4h1A.fts,star_spoofing,very_subtle,20090315_204901_s4h1A.fts,genuine,,,,,,,,,,
20090315_212901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,6.35e-05,11.0,51.5243,18.8216,-164.6688,20090315_212901_s4h1A.fts,star_spoofing,very_subtle,20090315_212901_s4h1A.fts,genuine,60.0,15.0,4.8001e-05,12.0,51.5241,18.8228,-164.6535,0.00019999999999953388,-0.001200000000000756,-0.015299999999996317
20090315_220901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,6.0425e-05,11.0,51.5538,18.8292,-164.6627,20090315_220901_s4h1A.fts,star_spoofing,very_subtle,20090315_220901_s4h1A.fts,genuine,60.0,15.0,6.8715e-05,11.0,51.553,18.8293,-164.6518,0.000800000000005241,-9.999999999976694e-05,-0.01089999999999236
20090315_224901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.7912e-05,10.0,51.5804,18.8378,-164.6564,20090315_224901_s4h1A.fts,star_spoofing,very_subtle,20090315_224901_s4h1A.fts,genuine,,,,,,,,,,
20090316_000901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,6.8349e-05,11.0,51.6398,18.8521,-164.6686,20090316_000901_s4h1A.fts,star_spoofing,very_subtle,20090316_000901_s4h1A.fts,genuine,80.0,35.0,0.0022299,17.0,51.6428,18.8507,-164.6322,-0.0030000000000001137,0.00140000000000029,-0.03639999999998622
20090316_004901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_004901_s4h1A.fts,star_spoofing,very_subtle,20090316_004901_s4h1A.fts,genuine,50.0,25.0,0.00014547,15.0,51.6724,18.8575,-164.648,,,
20090316_012901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,7.0876e-05,11.0,51.6999,18.8664,-164.6924,20090316_012901_s4h1A.fts,star_spoofing,very_subtle,20090316_012901_s4h1A.fts,genuine,50.0,15.0,0.0021565,18.0,51.6995,18.8657,-164.6911,0.00039999999999906777,0.0006999999999983686,-0.001299999999986312
20090316_024901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_024901_s4h1A.fts,star_spoofing,very_subtle,20090316_024901_s4h1A.fts,genuine,50.0,15.0,0.0022616,18.0,51.7586,18.8808,-164.709,,,
20090316_040901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.3608e-05,10.0,51.8186,18.895,-164.7242,20090316_040901_s4h1A.fts,star_spoofing,very_subtle,20090316_040901_s4h1A.fts,genuine,50.0,15.0,6.0634e-05,9.0,51.8186,18.8951,-164.7264,0.0,-9.999999999976694e-05,0.002200000000016189
20090316_052901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_052901_s4h1A.fts,star_spoofing,very_subtle,20090316_052901_s4h1A.fts,genuine,50.0,15.0,0.0016341,16.0,51.8788,18.909,-164.7327,,,
20090316_064901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,9.0272e-05,13.0,51.9405,18.9212,-164.7354,20090316_064901_s4h1A.fts,star_spoofing,very_subtle,20090316_064901_s4h1A.fts,genuine,50.0,15.0,0.0015528,16.0,51.938,18.9221,-164.7629,0.0024999999999977263,-0.0009000000000014552,0.02750000000000341
20090316_072901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,5.9985e-05,10.0,51.9669,18.9311,-164.7749,20090316_072901_s4h1A.fts,star_spoofing,very_subtle,20090316_072901_s4h1A.fts,genuine,50.0,15.0,0.0016133,16.0,51.9683,18.9285,-164.7621,-0.0013999999999967372,0.002600000000001046,-0.01279999999999859
20090316_080901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_080901_s4h1A.fts,star_spoofing,very_subtle,20090316_080901_s4h1A.fts,genuine,50.0,15.0,0.001539,16.0,51.9993,18.9355,-164.7598,,,
20090316_084901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_084901_s4h1A.fts,star_spoofing,very_subtle,20090316_084901_s4h1A.fts,genuine,50.0,15.0,0.0017898,16.0,52.0286,18.9421,-164.7812,,,
20090316_092901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_092901_s4h1A.fts,star_spoofing,very_subtle,20090316_092901_s4h1A.fts,genuine,50.0,15.0,0.0016359,16.0,52.0588,18.9497,-164.7764,,,
20090316_100901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00077177,15.0,52.089,18.9564,-164.8207,20090316_100901_s4h1A.fts,star_spoofing,very_subtle,20090316_100901_s4h1A.fts,genuine,50.0,15.0,0.0017495,16.0,52.0879,18.9569,-164.7931,0.001100000000000989,-0.0005000000000023874,-0.02759999999997831
20090316_104901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,6.758e-05,11.0,52.119,18.9624,-164.8522,20090316_104901_s4h1A.fts,star_spoofing,very_subtle,20090316_104901_s4h1A.fts,genuine,50.0,25.0,0.00013313,15.0,52.1192,18.9626,-164.7924,-0.00019999999999953388,-0.00019999999999953388,-0.059800000000024056
20090316_112901_s4h1A__star_spoofing__very_subtle.fts,adversarial,120.0,65.0,3.9977e-05,10.0,52.1474,18.9706,-164.8228,20090316_112901_s4h1A.fts,star_spoofing,very_subtle,20090316_112901_s4h1A.fts,genuine,50.0,25.0,0.00031117,16.0,52.149,18.9693,-164.8033,-0.0016000000000033765,0.001300000000000523,-0.019499999999993634
20090316_120901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_120901_s4h1A.fts,star_spoofing,very_subtle,20090316_120901_s4h1A.fts,genuine,50.0,15.0,0.00046185,10.0,52.1794,18.9766,-164.805,,,
20090316_124901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,6.4069e-05,11.0,52.2053,18.9853,-164.8585,20090316_124901_s4h1A.fts,star_spoofing,very_subtle,20090316_124901_s4h1A.fts,genuine,50.0,25.0,0.00022312,14.0,52.2082,18.9839,-164.8212,-0.002899999999996794,0.00140000000000029,-0.037299999999987676
20090316_132901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,15.0,0.0014206,10.0,52.2384,18.9906,-164.8934,20090316_132901_s4h1A.fts,star_spoofing,very_subtle,20090316_132901_s4h1A.fts,genuine,50.0,25.0,0.00071119,19.0,52.239,18.9915,-164.825,-0.0005999999999986017,-0.0008999999999979025,-0.06840000000002533
20090316_140901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_140901_s4h1A.fts,star_spoofing,very_subtle,20090316_140901_s4h1A.fts,genuine,50.0,25.0,0.00025413,15.0,52.2672,18.9988,-164.8487,,,
20090316_144901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,4.7571e-05,10.0,52.2976,19.005,-164.9059,20090316_144901_s4h1A.fts,star_spoofing,very_subtle,20090316_144901_s4h1A.fts,genuine,50.0,25.0,0.00057653,17.0,52.2977,19.0055,-164.8475,-9.999999999621423e-05,-0.0005000000000023874,-0.058400000000006
20090316_152901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,7.8638e-05,13.0,52.3283,19.0164,-164.8511,20090316_152901_s4h1A.fts,star_spoofing,very_subtle,20090316_152901_s4h1A.fts,genuine,50.0,25.0,0.00035943,16.0,52.3267,19.0124,-164.8736,0.001599999999996271,0.004000000000001336,0.022500000000007958
20090316_160901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,2.5872e-05,9.0,52.3578,19.0188,-164.9209,20090316_160901_s4h1A.fts,star_spoofing,very_subtle,20090316_160901_s4h1A.fts,genuine,50.0,25.0,0.00024005,14.0,52.3563,19.0193,-164.8886,0.0015000000000000568,-0.0005000000000023874,-0.032299999999992224
20090316_164901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_164901_s4h1A.fts,star_spoofing,very_subtle,20090316_164901_s4h1A.fts,genuine,50.0,25.0,0.00024341,16.0,52.3864,19.0272,-164.8908,,,
20090316_172901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00048133,16.0,52.4174,19.0328,-164.9418,20090316_172901_s4h1A.fts,star_spoofing,very_subtle,20090316_172901_s4h1A.fts,genuine,50.0,25.0,0.0003672,18.0,52.4168,19.0332,-164.8947,0.0005999999999986017,-0.00039999999999906777,-0.047100000000000364
20090316_180901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.0164e-05,10.0,52.447,19.0408,-164.9017,20090316_180901_s4h1A.fts,star_spoofing,very_subtle,20090316_180901_s4h1A.fts,genuine,50.0,25.0,0.00018148,14.0,52.4466,19.0405,-164.9106,0.0004000000000061732,0.0002999999999993008,0.00889999999998281
20090316_184901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.9981e-05,10.0,52.4758,19.0496,-164.9206,20090316_184901_s4h1A.fts,star_spoofing,very_subtle,20090316_184901_s4h1A.fts,genuine,50.0,25.0,0.00043254,19.0,52.4757,19.0516,-164.9197,9.999999999621423e-05,-0.0019999999999988916,-0.0009000000000014552
20090316_192901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,7.4711e-05,13.0,52.5067,19.0536,-164.9701,20090316_192901_s4h1A.fts,star_spoofing,very_subtle,20090316_192901_s4h1A.fts,genuine,50.0,25.0,0.00021414,14.0,52.5061,19.054,-164.9282,0.0005999999999986017,-0.00039999999999906777,-0.04189999999999827
20090316_200901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,4.673e-05,10.0,52.5351,19.0611,-164.9479,20090316_200901_s4h1A.fts,star_spoofing,very_subtle,20090316_200901_s4h1A.fts,genuine,50.0,25.0,0.00039409,16.0,52.5358,19.0631,-164.9415,-0.0007000000000019213,-0.0019999999999988916,-0.006400000000013506
20090316_204901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090316_204901_s4h1A.fts,star_spoofing,very_subtle,20090316_204901_s4h1A.fts,genuine,50.0,15.0,0.00051391,10.0,52.5659,19.0669,-164.9547,,,
20090316_212901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00082905,16.0,52.5944,19.0758,-164.9703,20090316_212901_s4h1A.fts,star_spoofing,very_subtle,20090316_212901_s4h1A.fts,genuine,50.0,15.0,0.00055277,11.0,52.5955,19.075,-164.9616,-0.001100000000000989,0.0008000000000016882,-0.008700000000004593
20090316_220901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.0007276,14.0,52.625,19.0824,-164.9679,20090316_220901_s4h1A.fts,star_spoofing,very_subtle,20090316_220901_s4h1A.fts,genuine,50.0,25.0,0.00014238,13.0,52.6248,19.0828,-164.9661,0.00019999999999953388,-0.00039999999999906777,-0.0017999999999744887
20090316_224901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00033142,12.0,52.6555,19.0909,-164.9682,20090316_224901_s4h1A.fts,star_spoofing,very_subtle,20090316_224901_s4h1A.fts,genuine,50.0,25.0,0.00025841,17.0,52.6548,19.0891,-164.9796,0.0007000000000019213,0.0018000000000029104,0.011400000000008959
20090316_232901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00072457,15.0,52.6856,19.0964,-164.9837,20090316_232901_s4h1A.fts,star_spoofing,very_subtle,20090316_232901_s4h1A.fts,genuine,70.0,-55.0,0.00013653,13.0,52.6849,19.0963,-164.9878,0.0007000000000019213,9.999999999976694e-05,0.004099999999993997
20090317_000901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00043594,14.0,52.7147,19.1037,-164.9974,20090317_000901_s4h1A.fts,star_spoofing,very_subtle,20090317_000901_s4h1A.fts,genuine,50.0,15.0,0.00063143,12.0,52.7143,19.1039,-164.9977,0.00039999999999906777,-0.00019999999999953388,0.00030000000000995897
20090317_004901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00034105,13.0,52.7439,19.1102,-165.0121,20090317_004901_s4h1A.fts,star_spoofing,very_subtle,20090317_004901_s4h1A.fts,genuine,60.0,15.0,0.00065938,17.0,52.7438,19.1105,-165.0108,9.999999999621423e-05,-0.0002999999999993008,-0.0013000000000147338
20090317_012901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00044138,14.0,52.7732,19.1178,-165.0334,20090317_012901_s4h1A.fts,star_spoofing,very_subtle,20090317_012901_s4h1A.fts,genuine,50.0,15.0,0.00070215,12.0,52.7743,19.1174,-165.0207,-0.0010999999999938836,0.00039999999999906777,-0.01269999999999527
20090317_020901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00038521,14.0,52.8046,19.1252,-165.0188,20090317_020901_s4h1A.fts,star_spoofing,very_subtle,20090317_020901_s4h1A.fts,genuine,50.0,25.0,0.00021299,14.0,52.8035,19.125,-165.0282,0.001100000000000989,0.00019999999999953388,0.009399999999999409
20090317_024901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.3882e-05,10.0,52.834,19.1313,-165.0388,20090317_024901_s4h1A.fts,star_spoofing,very_subtle,20090317_024901_s4h1A.fts,genuine,60.0,15.0,0.00036568,16.0,52.8328,19.1317,-165.0521,0.0012000000000043087,-0.00039999999999906777,0.013299999999986767
20090317_032901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090317_032901_s4h1A.fts,star_spoofing,very_subtle,20090317_032901_s4h1A.fts,genuine,50.0,15.0,0.00073799,12.0,52.8634,19.1377,-165.053,,,
20090317_040901_s4h1A__star_spoofing__very_subtle.fts,adversarial,70.0,-55.0,6.5588e-05,11.0,52.8926,19.1453,-165.0801,20090317_040901_s4h1A.fts,star_spoofing,very_subtle,20090317_040901_s4h1A.fts,genuine,50.0,25.0,0.00019658,14.0,52.8946,19.1446,-165.0608,-0.001999999999995339,0.0006999999999983686,-0.019299999999986994
20090317_044901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,2.1495e-05,10.0,52.9241,19.1524,-165.0673,20090317_044901_s4h1A.fts,star_spoofing,very_subtle,20090317_044901_s4h1A.fts,genuine,50.0,15.0,0.000784,12.0,52.9237,19.1521,-165.0673,0.0004000000000061732,0.0002999999999993008,0.0
20090317_052901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090317_052901_s4h1A.fts,star_spoofing,very_subtle,20090317_052901_s4h1A.fts,genuine,50.0,15.0,4.7284,12.0,52.9533,19.1588,-165.0799,,,
20090317_060901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090317_060901_s4h1A.fts,star_spoofing,very_subtle,20090317_060901_s4h1A.fts,genuine,50.0,15.0,0.00087417,13.0,52.9837,19.1652,-165.0893,,,
20090317_064901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090317_064901_s4h1A.fts,star_spoofing,very_subtle,20090317_064901_s4h1A.fts,genuine,60.0,15.0,0.00036766,16.0,53.0135,19.1734,-165.0948,,,
20090317_072901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,2.2101e-05,7.0,53.0419,19.1806,-165.1197,20090317_072901_s4h1A.fts,star_spoofing,very_subtle,20090317_072901_s4h1A.fts,genuine,60.0,15.0,0.00038094,15.0,53.0432,19.1802,-165.1045,-0.001300000000000523,0.00039999999999906777,-0.015199999999992997
20090317_080901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00039865,14.0,53.073,19.1872,-165.1132,20090317_080901_s4h1A.fts,star_spoofing,very_subtle,20090317_080901_s4h1A.fts,genuine,60.0,15.0,0.00038485,15.0,53.0722,19.1874,-165.1205,0.0007999999999981355,-0.00019999999999953388,0.0072999999999865395
20090317_084901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090317_084901_s4h1A.fts,star_spoofing,very_subtle,20090317_084901_s4h1A.fts,genuine,50.0,15.0,0.0016216,14.0,53.1034,19.1929,-165.1287,,,
20090317_092901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,25.0,0.0007471,16.0,53.132,19.2008,-165.146,20090317_092901_s4h1A.fts,star_spoofing,very_subtle,20090317_092901_s4h1A.fts,genuine,60.0,15.0,0.00010325,14.0,53.1324,19.2004,-165.1389,-0.00039999999999906777,0.0004000000000026205,-0.0070999999999799
20090317_100901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,2.5132e-05,10.0,53.1613,19.2077,-165.1691,20090317_100901_s4h1A.fts,star_spoofing,very_subtle,20090317_100901_s4h1A.fts,genuine,50.0,15.0,0.0016436,14.0,53.1631,19.2075,-165.1437,-0.0018000000000029104,0.00019999999999953388,-0.02539999999999054
20090317_104901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00012125,15.0,53.1925,19.2134,-165.1676,20090317_104901_s4h1A.fts,star_spoofing,very_subtle,20090317_104901_s4h1A.fts,genuine,60.0,15.0,9.2941e-05,14.0,53.1922,19.2135,-165.1641,0.00030000000000285354,-9.999999999976694e-05,-0.003500000000002501
20090317_112901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00037755,13.0,53.2214,19.2211,-165.1964,20090317_112901_s4h1A.fts,star_spoofing,very_subtle,20090317_112901_s4h1A.fts,genuine,60.0,15.0,0.00013036,15.0,53.2318,19.2216,-165.0339,-0.010399999999997078,-0.0004999999999988347,-0.16250000000002274
20090317_120901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00014626,11.0,53.2524,19.2277,-165.1849,20090317_120901_s4h1A.fts,star_spoofing,very_subtle,20090317_120901_s4h1A.fts,genuine,50.0,25.0,0.00040052,17.0,53.2589,19.227,-165.0872,-0.006499999999995509,0.0006999999999983686,-0.09770000000000323
20090317_124901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00019903,13.0,53.2825,19.2336,-165.1894,20090317_124901_s4h1A.fts,star_spoofing,very_subtle,20090317_124901_s4h1A.fts,genuine,60.0,15.0,0.00016002,15.0,53.287,19.2344,-165.1104,-0.0045000000000001705,-0.0008000000000016882,-0.07900000000000773
20090317_140901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.2555e-05,6.0,53.3417,19.2485,-165.2136,20090317_140901_s4h1A.fts,star_spoofing,very_subtle,20090317_140901_s4h1A.fts,genuine,60.0,15.0,0.00011917,12.0,53.3418,19.2482,-165.2115,-9.999999999621423e-05,0.0002999999999993008,-0.0021000000000128694
20090317_144901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,3.2673e-05,9.0,53.3722,19.2551,-165.216,20090317_144901_s4h1A.fts,star_spoofing,very_subtle,20090317_144901_s4h1A.fts,genuine,,,,,,,,,,
20090317_152901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00018644,13.0,53.401,19.2621,-165.2313,20090317_152901_s4h1A.fts,star_spoofing,very_subtle,20090317_152901_s4h1A.fts,genuine,60.0,15.0,0.00011517,12.0,53.4072,19.2614,-165.1445,-0.006199999999999761,0.0007000000000019213,-0.08680000000001087
20090317_160901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,3.4303e-05,10.0,53.4379,19.2691,-165.0693,20090317_160901_s4h1A.fts,star_spoofing,very_subtle,20090317_160901_s4h1A.fts,genuine,50.0,25.0,0.00020962,16.0,53.4381,19.269,-165.0841,-0.00019999999999953388,0.00010000000000331966,0.01480000000000814
20090317_172901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00010321,12.0,53.491,19.2829,-165.2577,20090317_172901_s4h1A.fts,star_spoofing,very_subtle,20090317_172901_s4h1A.fts,genuine,60.0,15.0,0.00013839,14.0,53.4971,19.2832,-165.1474,-0.006100000000003547,-0.0002999999999993008,-0.11029999999999518
20090317_180901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,2.1097e-05,7.0,53.5209,19.2894,-165.276,20090317_180901_s4h1A.fts,star_spoofing,very_subtle,20090317_180901_s4h1A.fts,genuine,50.0,25.0,8.747e-05,14.0,53.5268,19.2891,-165.1896,-0.005900000000004013,0.0002999999999993008,-0.08639999999999759
20090317_184901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00022232,14.0,53.5502,19.2964,-165.2862,20090317_184901_s4h1A.fts,star_spoofing,very_subtle,20090317_184901_s4h1A.fts,genuine,60.0,15.0,0.002734,6.0,53.5569,19.2958,-165.1901,-0.006700000000002149,0.0005999999999986017,-0.09610000000000696
20090317_192901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,1.8174e-05,7.0,53.5856,19.3032,-165.2128,20090317_192901_s4h1A.fts,star_spoofing,very_subtle,20090317_192901_s4h1A.fts,genuine,60.0,15.0,3.1493e-05,10.0,53.5866,19.3032,-165.2055,-0.0009999999999976694,0.0,-0.0072999999999865395
20090317_200901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,9.2298e-05,13.0,53.6107,19.3092,-165.3055,20090317_200901_s4h1A.fts,star_spoofing,very_subtle,20090317_200901_s4h1A.fts,genuine,50.0,25.0,0.00013933,14.0,53.6161,19.309,-165.226,-0.005400000000001626,0.00019999999999953388,-0.07949999999999591
20090317_204901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00024119,13.0,53.6464,19.3164,-165.2371,20090317_204901_s4h1A.fts,star_spoofing,very_subtle,20090317_204901_s4h1A.fts,genuine,50.0,25.0,0.00028588,16.0,53.6467,19.3161,-165.2297,-0.00030000000000285354,0.00030000000000285354,-0.007399999999989859
20090317_212901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,1.4375e-05,9.0,53.6704,19.3237,-165.3199,20090317_212901_s4h1A.fts,star_spoofing,very_subtle,20090317_212901_s4h1A.fts,genuine,50.0,25.0,8.4237e-05,14.0,53.6758,19.3228,-165.241,-0.005400000000001626,0.0008999999999979025,-0.07889999999997599
20090317_220901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00010977,14.0,53.7037,19.3309,-165.2939,20090317_220901_s4h1A.fts,star_spoofing,very_subtle,20090317_220901_s4h1A.fts,genuine,,,,,,,,,,
20090317_224901_s4h1A__star_spoofing__very_subtle.fts,adversarial,60.0,15.0,0.00013666,13.0,53.7303,19.3363,-165.343,20090317_224901_s4h1A.fts,star_spoofing,very_subtle,20090317_224901_s4h1A.fts,genuine,50.0,25.0,8.8764e-05,14.0,53.7307,19.3362,-165.3463,-0.00039999999999906777,9.999999999976694e-05,0.0033000000000242835
20090317_232901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00014786,14.0,53.7605,19.3438,-165.3522,20090317_232901_s4h1A.fts,star_spoofing,very_subtle,20090317_232901_s4h1A.fts,genuine,60.0,15.0,0.00020945,15.0,53.7666,19.3425,-165.2732,-0.006099999999996442,0.001300000000000523,-0.07900000000000773
20090318_000901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.0001055,13.0,53.7899,19.3503,-165.3636,20090318_000901_s4h1A.fts,star_spoofing,very_subtle,20090318_000901_s4h1A.fts,genuine,50.0,25.0,7.6852e-05,14.0,53.792,19.3521,-165.3358,-0.0020999999999986585,-0.0017999999999993577,-0.027799999999984948
20090318_004901_s4h1A__star_spoofing__very_subtle.fts,adversarial,,,,,,,,20090318_004901_s4h1A.fts,star_spoofing,very_subtle,20090318_004901_s4h1A.fts,genuine,50.0,15.0,0.0004209,11.0,53.826,19.3559,-165.2962,,,
20090318_012901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00012316,13.0,53.8538,19.367,-165.332,20090318_012901_s4h1A.fts,star_spoofing,very_subtle,20090318_012901_s4h1A.fts,genuine,50.0,25.0,7.0435e-05,14.0,53.8517,19.365,-165.367,0.0020999999999986585,0.0020000000000024443,0.03499999999999659
20090318_020901_s4h1A__star_spoofing__very_subtle.fts,adversarial,50.0,25.0,0.00016188,14.0,53.8804,19.3706,-165.3965,20090318_020901_s4h1A.fts,star_spoofing,very_subtle,20090318_020901_s4h1A.fts,genuine,50.0,25.0,0.00012822,14.0,53.8858,19.3697,-165.3131,-0.005400000000001626,0.0008999999999979025,-0.08340000000001169
